video_id,title,publish_date,description,channel_id,tags,category_id,duration,definition,dimension,view_count,like_count,dislike_count,comment_count,live_viewers
hHmNK4uRCeU,"Diputada Carrizo, Ana Carla - Sesión 31-01-2024",2024-02-01T00:18:25Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT8M1S,hd,2d,3150,66,0,0,0
EWo37pNnWPU,"Diputada Giudici, Sivana - Sesión 31-01-2024",2024-02-01T00:28:29Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M43S,hd,2d,1327,33,0,0,0
UwRH3Sck2-0,"Diputado Bordet, Gustavo - Sesión 31-01-2024",2024-02-01T00:28:53Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M33S,hd,2d,1661,25,0,0,0
lqdqDLnl4aQ,"Diputado Finocchiaro, Alejandro - Sesión 31-01-2024",2024-02-01T00:37:03Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M13S,hd,2d,2274,72,0,0,0
o0-gkub6Puo,"Diputada Pedrali, Gabriela - Sesión 31-01-2024",2024-02-01T00:45:04Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M54S,hd,2d,893,19,0,0,0
ebH4raH6QYo,"Diputada Reyes, Roxana - Continuación de Sesión - 01-02-2024 - CP",2024-02-01T15:42:16Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M21S,hd,2d,913,29,0,0,0
48Lbl5KLtGo,"Diputada Bregman, Myriam - Continuación de Sesión - 01-02-2024 - CP",2024-02-01T15:52:30Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M4S,hd,2d,1259,60,0,0,0
MALzGvzEK2k,"Diputada Del Plá, Romina - Continuación de Sesión - 01-02-2024 - CP",2024-02-01T15:53:31Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M30S,hd,2d,233,6,0,0,0
r3gYae4pxbU,"Diputado Toniolli, Eduardo - Continuación de Sesión - 01-02-2024 - CP",2024-02-01T16:06:11Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT8M59S,hd,2d,685,13,0,0,0
_sq03xJNfiw,"Diputada Gaillard, Ana Carolina - Continuación de Sesión - 01-02-2024 - CP",2024-02-01T16:11:04Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M18S,hd,2d,295,12,0,0,0
-jbKszsU_X4,"Diputado Moreau, Leopoldo - Continuación de Sesión - 01-02-2024 - CP",2024-02-01T16:29:56Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M47S,hd,2d,339,11,0,0,0
xiHvJuSoC8g,"Diputado Martínez, Germán Pedro - Continuación de Sesión - 01-02-2024 - CP",2024-02-01T16:33:40Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M33S,hd,2d,269,9,0,0,0
fU-tRhufuNs,"Diputado Arabia, Damián - Continuación de Sesión - 01-02-2024 - CP",2024-02-01T16:35:52Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M,hd,2d,4817,189,0,0,0
5MsMmhTWqb0,"Diputado Pichetto, Miguel Ángel - Continuación de Sesión - 01-02-2024 - OT",2024-02-01T16:36:15Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT47S,hd,2d,2446,17,0,0,0
f9jn3XKYFmE,"Diputada Moreau, Cecilia - Continuación de Sesión - 01-02-2024 - OT",2024-02-01T16:36:32Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT3M56S,hd,2d,1476,33,0,0,0
VOEj91JGGnQ,"Diputada Frade, Mónica - Continuación de Sesión - 01-02-2024 - OT",2024-02-01T16:36:53Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT2M3S,hd,2d,339,8,0,0,0
0vGQ-LrnzHg,"Diputado Iglesias, Fernando Adolfo - Continuación de Sesión - 01-02-2024 - OT",2024-02-01T16:40:42Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,"['fernando iglesias', 'cortar el microfono', 'cecilia moreau']",25,PT2M40S,hd,2d,3394,152,0,0,0
M-y-g2UXpTg,"Diputada Penacca, Paula Andrea - Continuación de Sesión - 01-02-2024 - CP",2024-02-01T16:52:13Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M22S,hd,2d,544,14,0,0,0
1K76vxkvQcU,"Diputado Marino, Juan - Continuación de Sesión - 01-02-2024 - CP",2024-02-01T16:52:38Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M56S,hd,2d,806,33,0,0,0
BVyC9OJg5ds,"Diputada Ponce, María Celeste - Continuación de Sesión - 01-02-2024 - CP",2024-02-01T16:53:54Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT2M58S,hd,2d,738,50,0,0,0
V3b7f8gmTRo,"Diputado Gutiérrez, Carlos - Continuación de Sesión - 01-02-2024",2024-02-01T17:03:48Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT11M51S,hd,2d,1578,24,0,0,0
nPXTfha4ElA,"Diputado Yasky, Hugo - Continuación de Sesión - 01-02-2024",2024-02-01T17:10:07Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M47S,hd,2d,3351,111,0,0,0
9OA3WaRTA7Y,"Diputada Diez, Romina - Continuación de Sesión - 01-02-2024",2024-02-01T17:25:43Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M28S,hd,2d,2663,75,0,0,0
73tb0fo5Zco,"Diputado Maquieyra, Martín - Continuación de Sesión - 01-02-2024",2024-02-01T17:29:29Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M47S,hd,2d,669,9,0,0,0
AAOuv1Chsyo,"Diputada Estévez, Gabriela - Continuación de Sesión - 01-02-2024",2024-02-01T17:42:23Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M48S,hd,2d,539,16,0,0,0
e_PNqByaAhM,"Diputado Cervi, Pablo - Continuación de Sesión - 01-02-2024",2024-02-01T17:42:48Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M17S,hd,2d,425,7,0,0,0
Mi97BV7iWvQ,"Diputado Valdés, Eduardo Félix - Continuación de Sesión - 01-02-2024",2024-02-01T17:51:38Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M42S,hd,2d,596,7,0,0,0
BHSN6RfkCak,"Diputada Morán, Micaela - Continuación de Sesión - 01-02-2024",2024-02-01T17:52:00Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M59S,hd,2d,384,5,0,0,0
lYY0MsMLRJ4,"Diputado Picat, Luis Albino - Continuación de Sesión - 01-02-2024",2024-02-01T17:59:23Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M18S,hd,2d,659,12,0,0,0
AN2X9xoiKj0,"Diputada Penacca, Paula Andrea - Continuación de Sesión - 01-02-2024",2024-02-01T18:11:17Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M23S,hd,2d,1288,25,0,0,0
zsYIxVMXufI,"Diputado Arabia, Damián - Continuación de Sesión - 01-02-2024",2024-02-01T18:12:14Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M32S,hd,2d,781,26,0,0,0
rv9-GXJ0FC4,"Diputado Moreno Ovalle, Julio - Continuación de Sesión - 01-02-2024",2024-02-01T18:19:10Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M3S,hd,2d,1286,33,0,0,0
XRfKd6QU9D0,"Diputada Alonso, Constanza María - Continuación de Sesión - 01-02-2024",2024-02-01T18:26:25Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M23S,hd,2d,322,2,0,0,0
b_wqXc-XMOs,"Diputado Carbajal, Fernando - Continuación de Sesión - 01-02-2024",2024-02-01T18:36:42Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M16S,hd,2d,922,15,0,0,0
KBYArCiHvmE,"Diputada Rodríguez Machado, Laura - Continuación de Sesión - 01-02-2024",2024-02-01T18:44:51Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M51S,hd,2d,831,23,0,0,0
